way_id,highway,name,oneway,maxspeed_raw,refs
787892504,residential,,,,5751471834|7370611025|7370611026|7370611027|7370611028|7370611029|7370611024|7370611023|7365935350|7365935349|7365935348|7365935344|7365935347|7365935343|7365935342|7365935341|7365935340|7365935339|7365935338|7365935337|7365935336|7365935335|7365935334|7365935333|7365935332|7365935331|7365935330|7365935329|7365935328|7365935327|7365935326|7365935325|7365935324|7365935323|7365935322|7366231422|7366231421|7366231420|7365781923
787892505,residential,,,,5428706481|7366231427|7366231426|7366231425|7366231424|7366231423
787895882,secondary,,yes,,7366248542|7371534230|7366248532
787895884,secondary_link,,yes,,7366248537|8458629661|8458629662|8336655674|7366248550
787895886,tertiary,,yes,,7366340627|8336655680|7366248550
787895888,tertiary,Shri Gurudatta Maharaj Marg,yes,,7366340611|7366248535|7371534237|7366248543
787895889,tertiary,,yes,,7366248550|8336655679|7366340614
787899240,residential,,,,4357109775|1650330203
787899241,residential,,,,7241642678|4357109775
787899242,residential,,,,6554805544|13855397766|6554805543|6554805542|6554805541|6554805540|6554805539|6554805538|6554805537|6554805536|6554805535|6554805534|6554805533|13855397767
787899243,residential,,,,6555032965|6554805544
787900397,service,,,,7366287325|11037119069|6618316734|6618316733|7366008452|6618316732|6618316731
787900398,tertiary,Kolshet Road,yes,50,2227588045|13765678316|10251547854|13798433964|2227588117|7365934524|4233520834|8794902862|1182363539|10279403396|1182363560
787900400,tertiary,Kolshet Road,yes,50,7366356185|8794902867|8923315169|8923315170|13802868166|7366287334|7366287335|8794902866|9681536643|9681536644|7366287325|10251547853|7366287337|13765678317|11217100451|7366287338|7366287339
787900401,tertiary,Kolshet Road,yes,50,7334214572|13830496079|13830496082|9726454234|8796526608|7331353175
787902739,residential,,,,7366322978|7366322977|7366322976|7366322975|7366322974|7366322973|7366322972|7371557942|7366322971|7366322970|7366322969|7366322968|7371557941|7366322967|7371557940|7371557939|7366322966|7366322965|7366322964|7371557938|7366322963|7366322962|7366322961|7366322960|7366322959|7371557937|2221471156
787902740,residential,,,,7366328490|7366328489|7366328488|7366328487|7366328486|7366328485|7366322984|7366322983|7366322982|7366322981
787902741,residential,,,,7366328500|7366328499|7366328498|7366328497|7366328496|7366328495|7366328494|7366328493|7366328492
787902742,residential,,,,2221471044|7366328513|7366328512|7366328511|7366328510|7366328509|7371832180|7371832179|7371832178|7371832177|7371832176|7371832181|7366328503
787902743,residential,,,,7366328525|7366328524
787902744,residential,,,,7366328529|7366328538|7366328527|7366328526
787902745,residential,,,,7366231387|7366328523|7366328522|7366328521|7366328520|7366328519|7366328518|7366328543|7366328542|7366328541|7366328540|7366328539|7366328538|7366328528|7366328537|7366328525|7366328536|7366328535|7366328534|7366328533|7366328530|7366328531|7366328532|5430507213
787902746,residential,,,,7366176441|7366328548|7366328547|7366328546|7366328545|7366328543|7366328544|7366328517|7366328516|7366328515|7366328514
787902747,residential,,,,7365894630|7365894647|7365894686|7366328562|7365894684|7366099173|7366328561|7366328560|7366328559|7366328554|7366328558|7366328557|7366328556|7366328555
787902748,residential,,,,7374097011|7374097012|7374097013|7374097014|7374097015|7365781917|7366231412|7365781916|10246656940|7365781915|7365781914|7365729284|7365781913|7365781912|7365781911|7365781910|7365781909|7365894630|7365781907|7366328564|7366328565|7365781904|7365781903|7365781902|7365781901|7365781900|7365781899|7365781898|7365781897|7365781896|7365781885|7365781889|7365781895|7365781894|7366125213|7365781893|7365781892|7365781888|7366125212|7365781891|7365781890|7365729283|7365729282|7365729281|7365729280|7365729279|7365729278|7365729275|7365729274|7365729277|7365729276
787906585,tertiary,,,,278919336|7358357974|7358357975|7358357976|7358357977|7358357978|7358357979|7358357980|7358357981|7358363794
787907598,secondary,Khewra Circle,yes,,7366340627|7366340628|7366340629|8450013009|7366340614|7371534232|7366340616|8336655706|8450013006|7366340631|7366340611|7371534234|8450013007|1960735299|8450013008|7366340622|7366340624|7366340625|7366340626|7371534233|7366340627
787907599,secondary,Glady's Alwares Avenue,yes,,8450022933|8336655700|8336674826|1960735322|13640298414|8336655704|8336671228|7340258750
787907600,secondary,Glady's Alwares Avenue,yes,,8336655702|8336671229|6618342088|8342841380|8336655705|1960735324|11066264177|414730041|8336655682|7366340631
787908439,tertiary_link,,,,7366380223|7366380222
787908440,tertiary,Dhokali Road,yes,,7366380238|7366380237|13732137369|8794902860|10251547849|7366380234|7371534252|7366380222|7366380233|11070599636|9350865539|7366380232|9350865538|7366380231|11939303083|7366380230
787908990,service,,,,7366384294|7366384293|7366384292|7366384291|7366384290|7366384289|7366384288|7366384287|7366384286
787922155,service,,yes,,5488343323|7366417156|7404711808|5488343329
787922156,service,,,,10182185149|5488343331|5488342609|7366487575|7404711802|5488342611|7404711803|7404711804|5488343330|7404711805|7404711806|7404711807|5488343329
787922157,service,,,,1375264978|10907367212|622466468
787945997,residential,,,,7366702073|7366702074|11182692486|11182692487|11182692488|11182692489|11182692490|11182692491|11182692492|11182692493|11182692494|11182692495
788323827,tertiary,,,,11059278905|8995678273|8995678272|8995678271|8995678270|8995678269|1078664211
788327940,residential,,,,7370509474|13386182270|10921037688|7370509475
788327941,residential,,,,7370509476|1650291104
788327942,service,,,,1650291075|7370510000|7370509999|7370509995
788327943,service,,,,7371431972|7371431973|7371431974|7371431975|7371431976|7370509987|7370509988|7370509989|7370509990|7370509998|7370509991|7370509992|7370509993|7370509994|7370509995|7370509996|7370509997|7370510001|7370689229|7370689228|7370689227
788330832,residential,,,,7370530250|7370530249|7370530248|7370530247|7370530246|7370530245|7370530244|7370530243|11061339231|7370530242|7370530241|7370530240|7370573548|7370573553|7370573552|7370573547|7370573546|7370573551|7370573550|7370573549|7370530251
788330833,residential,,,,7370530269|7370530254|7370530253|7370530252|7370530251
788330834,residential,,,,7365817907|7370611065|7370611067|7370530255|7370611066|7370616688|7370616687|7370616686|7370616685|7370611064|7370611063|7370611084|7370611049
788330835,residential,,,,7370533992|7370533991|7370533990|7370533989|7370530283|7370533988|7365894622|7370533987|7370533986|7370533985|7370530284
788330836,residential,,,,2441638564|7370533998|7370533997|7370533996
788332567,residential,,,,13872632015|13872632016|7370522052
788332568,residential,,,,1172422206|10945832882|7370522053
788332569,residential,,,,7370522055|13872983808|13872983800|13872964650|11017480796|11017497321|13882934091|7370522056|9903650567|9888870300|9888870301
788332570,residential,,,,7370522057|7370522058|7370522059|8653800495
788333905,service,,,,7370561392|7370561391
788333906,service,,,,7370561436|7370561392
788333907,service,,,,7370561426|7370561431|7370561433|7370531682|7370531679|7370531680|7370531681|7370561435|7370561441|7370561423|7370561419|10928014573|7370561413|7370561443
788333909,residential,,,,13434112582|13434112581|13434112580|13434112579|13434112578|10923492361|7370561418|13434112577|7370561428|7370561406|7370561451|7370561407|9168811052
788333910,service,,,,7370561391|7370561393|7370561394|7370561395|7370561396|7370561397|7370561398|11287667952|7370561412
788333911,residential,,,,7370561424|7370561437|7370561390|7370561389|7370561388|4140699714
788333912,service,,yes,,7370561417|8231129905|8231129900|7370561405|7370561404|7370561403|7370561415|7370561448|7370561402|7370561401|8231129899|7370561400|8231129901|7370561399|8231129902|7370561449
788333913,service,,,,7370561423|7370561429|7370561438|7370561416|6604385740
788333914,residential,,,,4146366267|7370561434|9880817565|2241978669
788333915,service,,,,2241978699|7370561427
788333916,residential,,,,6819860505|10174122059|7370561408|10266893887|7370561409|7370561410|7370561447|7370561411|7370561430|7370561440|11040190369|7361696441
788333917,service,,,,7370561414|7370561422|7370561420|7370561426|7370561446|7370531684|7370561385|7370561386|7370561387|7370561421
788333918,service,,,,7370561442|7370561432|7370561422|7370531683|7362739891
788333919,living_street,,,,7370561425|7370561439
788334902,service,,,,7370561454|7370561455|7370561456|7370561457|7370949572|7370949570|7370561458|7370949571|7370561459|4146263346
788334903,service,,,,7370908726|7370561461
788334908,service,,,,7370561477|7370561478|7370561479
788334909,service,,,,7370561480|7370561481
788334910,service,,,,7370561482|11169473504|7370561483|7371193040|7370561484|7370572085|7371193039|11169473503|7370572086
788334917,residential,,,,7370572096|7370572217|2245084239
788334920,residential,,,,7370572102|2245084285
788334921,residential,,,,7370572106|7370572108
788334922,residential,,,,4162842313|7370572109
788334925,service,,,,7370572115|7371747268|7370572116|7371747269|10921041871|338305252
788334926,residential,,,,7370572117|7370572118
788334927,residential,,,,7371747251|7370572120|7371747252|7370572121|2244879443
788334928,service,,,,7371747257|7370572122|7371747259|7370572123|7370572124|11071147974|7371747258
788334929,residential,,,,7370572125|7371747256|7370572126|7371747255|7370572127
788334930,residential,,,,11155678881|7370572129
788334931,residential,,,,13681714627|13681714626|13681714625|13681714624|11068925179|7370572204|7370572132
788334932,residential,,,,7370572133|7371747249|7370572134|7370572135
788334933,residential,,,,7370572133|7370572136
788334934,residential,,,,7370572137|7370572138
788334935,residential,,,,7370572139|7371752018|7370572140
788334938,residential,,,,7370572133|7370572145
788334940,residential,,,,2244879755|7370572147
788334944,service,,,,7371800275|7371800276|7370572156
788334945,service,,,,7375258382|7371800278|7371828185|7371828188|7371800279|7371828189|7371800280|7371828191|7370572159|7371828190|5761252234
788334946,service,,,,7370572160|7371828192|7371828193|7371828194|7370572171
788334948,service,,,,7370572165|7370572168
788334949,service,,,,7370572160|7370572168|7370572169
788334951,service,,,,7370572160|7370572163|7371828196|7370572164|7370572165|7370572166|7371828195|7370572167|7370572169|7370572171|10936503790|7370572172
788334953,service,,,,7370572176|9170868503|9170868502|7370572173|13433878079|7370572178
788334954,service,,,,7370572173|7370572179
788334955,service,,,,7370572180|7370572181
788334957,service,,,,7370572183|7370572182|7370572180|7370572185
788334958,service,,,,7370572182|7370572186|7370572187|7371828203|7371828202
788334959,service,,,,7370572182|7370572189
788334960,service,,,,7371828202|7371828204|7370572203|7371828205|7371828206|7370572190|7371828207|7370572202|7370572183
788334961,service,,,,7370572192|7371800277|7370572194
788334962,service,,,,7370572195|7370572196|7370572197|7370572198|7370572199|7370572200|7370572201|7371828197|7371828198|7371828199|7371828200|7371828201|7371886001|7371886002|7371886003
788334963,residential,,,,7370572216|2245084279
788335387,residential,,,,7370530251|7370573539|7370573538|11061335588|7370573537|7370573536|7370573534
788335388,residential,,,,7370573550|7370573545|7370573544|7370573540|7370573543|7370573542|7370573541
788335389,residential,,,,7370573558|7370573554|7370573557|7370573556|7370573555
788335390,service,,,,7370573570|7370573569|7370573568|7370573567|7370573566|11166831892|7370573533
788335391,tertiary,,yes,,2441638408|2441638411|7349931756|7349931757|7291152913|7291152921|7370577103|7370577102|7298055087|11058060714|7291152850|7370573565|7291152848|7370577086|2441638497
788335392,tertiary,,yes,,2441638497|7370577101|7370577100|7370577099|13919371233|7370577087|7370577088|7370577089|7370577090|7370577091|7370577092|7370577093|7370577094|7370577095|7370577096|7370577097|7370577098
788337315,primary_link,,yes,,7370574857|7370574856|7370574853|7370574855|7370574854
788337316,secondary,Olivant Flyover,,,1375482659|1375482664|245657172
788337317,secondary,,yes,,1375482659|7370574851|7370574852|7370574858|7370574859|2258304319|2258304318
788339003,residential,,,,7362881857|7370611015|7370611013
788339004,residential,,,,7370611021|7370611020|7370611015|7370611019|7370611018|7370611016|13773394607
788339006,residential,,,,7365781964|7370611036|7370611035|7370611034|7370611033|7370611032|7370611030|7370611031
788339007,residential,,,,5751525627|11061342521|11061335458|7365817911|7371202131|5751451611
788339008,residential,,,,7370611046|7370611037
788339009,residential,,,,7370611048|7370611047|7370611046|7370611045|7370611044|7370611043|7370611042|7370611041|7370611040|7370611039|7370611038
788339010,residential,,,,7370530255|7370611062|7370611061|7370611060|7370611059|7370611058|7370611057|7370611056|7370611055|7370611054|7370611049|7370611052|7370611051|7370732688|7370611050
788339011,residential,,,,2441638525|7370611083|7370611082|7370611081|7370611080|7370611079|7370611078|7370611077|7370611037|7370611076|7370611075|7370611074|7370611073|7370611072|7370611071|7370611070|7370611069|7370611068|7370611059
788339012,residential,,,,7365817907|7370530257|7370530258|7370530259|7370530260|7370530261|7370530262|7370530263|7370530250|11042349949|11043524530|11043524529|11043524531|11043524532|5751451609
788339013,residential,,,,7370616697|7370616696|7370616695|7370616694|7370616693|7370616692|7370616691|7370573572
